user_id,item_id,item_top_tag1,item_top_tag2,item_top_tag3
1098,1522,40,51,6
1098,10476,40,66,31
1098,10477,12,66,34
1098,4972,20,24,6
1098,10478,29,66,34
1098,8663,8,40,19
1098,10479,40,66,31
1098,1062,14,13,60
1098,10480,40,10,6
1098,10481,66,62,49
1098,10482,12,40,97
1098,3071,37,10,6
1098,8153,48,14,18
1099,226,57,19,34
1099,262,12,18,30
1100,0,0,0,0
1100,3019,0,13,1
1100,4857,0,0,2
1100,248,7,40,24
1100,22,7,0,12
1100,877,0,13,1
1100,2788,1,13,6
1100,30,13,16,9
1100,4908,49,22,21
1100,79,32,14,18
1100,80,20,24,28
1100,256,3,14,22
1100,4354,20,22,28
1100,258,0,13,1
1100,217,1,53,18
1100,277,20,21,34
1100,221,38,20,28
1100,2249,1,13,36
1100,1925,29,64,83
1100,2250,1,84,7
1100,1132,20,72,6
1100,5191,67,36,31
1100,3727,13,9,78
1100,2351,1,53,33
1100,51,13,16,9
1100,106,3,14,11
1100,1888,3,39,6
1100,87,3,14,31
1100,1796,3,14,77
1100,2251,1,84,1
1100,8501,26,2,7
1100,1149,26,56,9
1100,2789,13,16,9
1100,10483,26,2,7
1100,1150,26,2,6
1100,1152,26,9,7
1100,2790,26,2,7
1100,2252,26,13,10
1100,8645,26,56,6
1100,339,7,21,5
1100,157,49,14,18
1100,1178,26,9,7
1100,3455,7,88,10
1100,939,7,18,81
1100,942,7,85,16
1100,1802,3,29,3
1100,1193,3,14,22
1100,1857,3,14,31
1100,1831,13,16,19
1100,1194,3,39,3
1100,1210,1,53,69
1100,7373,7,85,10
1100,61,26,2,5
1100,6073,1,16,6
1100,1214,0,13,0
1100,1893,0,21,7
1100,1896,0,0,0
1100,1972,36,10,31
1100,63,2,3,24
1100,8971,7,56,6
1100,767,29,3,1
1100,2254,26,13,5
1100,1221,26,13,5
1100,1223,92,90,5
1100,1234,49,10,4
1100,1236,26,9,10
1100,8196,92,10,6
1100,1238,26,9,9
1100,10484,38,9,5
1100,10485,26,84,80
1100,3358,94,10,80
1100,7340,92,13,19
1100,770,29,91,6
1100,3743,20,9,45
1100,3360,38,84,7
1100,8197,38,53,6
1100,1846,6,90,1
1100,1260,26,56,5
1100,1261,7,84,24
1100,1264,26,13,10
1100,1265,26,2,7
1100,709,26,56,7
1100,2260,96,84,7
1100,1267,26,2,0
1100,3362,14,10,7
1100,3363,26,10,7
1100,2765,14,13,5
1100,1268,7,2,80
1100,3364,14,99,63
1100,8506,14,10,6
1100,10486,26,84,80
1100,1269,26,0,24
1100,3365,14,10,6
1100,1270,26,2,10
1100,2261,1,9,80
1100,7543,26,9,81
1100,2262,26,2,5
1100,1271,0,13,52
1100,2263,14,9,80
1100,10487,14,10,6
1100,94,3,39,34
1100,2798,7,10,6
1100,5195,7,88,8
1100,1281,0,13,0
1100,1284,39,10,24
1100,624,14,10,9
1100,1302,26,13,10
1100,1303,1,13,1
1100,8511,6,10,9
1100,3762,7,9,19
1100,4864,20,66,28
1100,5198,96,88,7
1100,1307,1,9,7
1100,1316,20,9,28
1100,3675,0,10,0
1100,6080,7,10,80
1100,3262,0,13,34
1100,5199,0,3,7
1100,10488,96,7,8
1100,977,7,85,10
1100,978,7,85,75
1100,979,14,83,7
1100,5201,7,7,10
1100,1344,7,90,80
1100,3793,2,3,24
1100,1345,26,2,7
1100,7549,39,10,24
1100,10489,7,20,51
1100,4868,0,0,7
1100,3124,6,90,52
1100,1359,0,3,1
1100,1361,7,2,53
1100,2267,1,13,1
1100,2268,96,2,80
1100,5287,0,10,7
1100,5066,0,10,1
1100,1370,7,83,6
1100,8468,0,3,2
1100,1371,13,9,9
1100,3809,1,16,87
1100,1373,26,56,9
1100,1383,38,12,19
1100,1390,1,0,80
1100,1876,1,10,33
1100,6142,1,13,5
1100,5909,26,0,0
1100,8204,14,10,0
1100,1404,7,84,53
1100,7802,14,16,7
1100,7294,49,22,6
1100,10490,49,83,82
1100,9652,49,10,6
1100,5307,13,13,6
1100,1415,26,2,81
1100,1416,26,88,10
1100,7561,7,2,53
1100,1418,26,88,9
1100,1420,26,56,9
1100,10491,26,84,80
1100,1422,26,88,7
1100,8535,14,10,80
1100,1423,26,10,6
1100,8536,66,85,8
1100,6155,74,9,17
1100,3575,96,89,10
1100,5220,96,88,6
1100,3826,38,79,7
1100,10492,96,7,8
1100,5148,1,53,6
1100,3281,7,90,16
1100,4807,14,81,0
1100,7110,0,3,34
1100,1018,14,13,95
1100,10493,3,10,6
1100,7357,49,83,82
1100,1847,13,2,6
1100,7568,0,3,1
1100,7572,14,3,1
1100,5226,96,13,53
1100,3410,96,9,96
1100,5929,38,2,80
1100,8626,26,13,7
1100,8168,14,10,6
1100,2284,1,84,6
1100,1475,2,13,6
1100,3847,1,9,80
1100,1476,7,90,18
1100,3045,14,56,24
1100,626,14,84,80
1100,1486,96,2,7
1100,10494,14,10,6
1100,7575,26,10,6
1100,8634,26,84,80
1100,8209,96,84,10
1100,8649,96,88,9
1100,10495,26,31,22
1100,8210,26,56,6
1100,2286,26,2,5
1100,8650,26,56,6
1100,4010,14,56,7
1100,7672,29,89,108
1100,5938,26,10,10
1100,10496,26,84,80
1100,8214,26,2,10
1100,9457,26,9,6
1100,9977,14,84,80
1100,7585,26,2,7
1100,9220,26,10,7
1100,10497,26,84,80
1100,5238,7,7,53
1100,2288,96,84,53
1100,5240,96,10,6
1100,9497,96,96,53
1100,8222,96,10,6
1100,5241,96,88,6
1100,5242,96,13,53
1100,9498,14,10,8
1100,2291,96,10,7
1100,6054,14,10,6
1100,9676,0,10,1
1100,2292,26,9,7
1100,10498,26,84,80
1100,10499,26,10,6
1100,10500,26,84,80
1100,2537,26,2,6
1100,10501,26,13,7
1100,8639,7,84,80
1100,8224,26,10,6
1100,10502,26,13,51
1100,10503,7,13,7
1100,4788,7,85,53
1100,8582,14,10,6
1100,10322,14,13,7
1100,10504,96,7,8
1100,1537,90,0,8
1100,1538,26,3,24
1100,5246,96,88,7
1100,6043,7,3,1
1100,2294,14,10,6
1100,5955,0,0,0
1100,3171,1,0,0
1100,7600,26,13,5
1100,4896,6,90,1
1100,1550,96,88,10
1100,8494,7,7,81
1100,8593,14,10,8
1100,8594,14,10,6
1100,4798,7,56,81
1100,9506,7,10,12
1100,10332,14,13,7
1100,6488,39,10,24
1100,1559,7,7,81
1100,10505,26,0,9
1100,10506,26,84,80
1100,10507,20,20,19
1101,249,12,18,34
1101,224,47,14,50
1101,260,12,50,16
1101,261,12,18,34
1101,666,12,40,16
1101,263,12,40,38
1101,1793,12,10,21
1101,265,39,19,56
1101,1113,12,18,34
1101,793,56,20,31
1101,1595,4,19,13
1101,1195,12,4,6
1101,1280,57,64,6
1101,7362,11,24,94
1101,397,39,50,56
1101,1667,57,26,40
1102,223,12,18,7
1102,1570,8,15,18
1102,224,47,14,50
1102,269,57,61,52
1102,292,8,40,18
1102,1168,20,31,45
1102,1612,20,24,34
1102,1990,21,17,3
1103,223,12,18,7
1103,43,12,22,21
1103,154,12,48,34
1103,339,7,21,5
1103,2562,44,10,6
1103,2403,99,10,6
1103,5025,12,10,78
1103,7868,50,19,37
1103,10399,50,10,6
1103,9956,14,40,34
1103,10508,14,10,6
1103,2538,14,10,6
1104,35,16,20,18
1104,1103,20,21,45
1104,217,1,53,18
1105,212,56,20,31
1105,1101,16,20,22
1105,1116,20,14,18
1106,1569,15,48,4
1106,3528,12,10,6
1106,715,14,89,4
1106,10026,75,63,21
1106,154,12,48,34
1106,3269,8,68,34
1107,224,47,14,50
1107,265,39,19,56
1107,271,12,40,38
1107,321,8,21,34
1107,4688,12,50,31
1107,1967,62,29,20
1107,9961,14,10,6
1107,8314,14,10,6
1107,10509,14,10,6
1107,10510,14,10,6
1108,31,9,17,6
1108,225,14,14,18
1108,271,12,40,38
1108,219,54,20,22
1108,3730,54,21,31
1108,339,7,21,5
1108,1865,20,40,31
1108,2620,54,91,19
1108,3753,32,10,4
1108,1653,7,20,13
1108,7274,20,36,108
1108,10511,12,9,67
1109,2840,12,50,34
1109,260,12,50,16
1109,261,12,18,34
1109,666,12,40,16
1109,3241,12,18,73
1109,262,12,18,30
1109,268,12,10,16
1109,271,12,40,38
1109,274,8,40,48
1109,628,12,18,34
1109,1598,12,10,34
1109,889,15,8,7
1109,237,12,18,34
1109,361,8,23,18
1109,1805,14,19,34
1109,3184,12,18,34
1109,10512,12,10,16
1109,6980,14,10,6
1109,10513,14,10,6
1109,7389,12,62,6
1109,9926,14,10,49
1110,787,11,15,3
1110,37,11,15,19
1110,74,30,14,18
1110,212,56,20,31
1110,213,20,24,18
1110,1100,42,14,18
1110,1101,16,20,22
1110,214,16,20,22
1110,762,56,22,74
1110,1570,8,15,18
1110,256,3,14,22
1110,116,20,24,3
1110,462,12,40,22
1110,140,8,21,43
1110,1117,16,20,18
1110,4976,16,20,22
1110,5262,20,24,36
1110,1118,20,36,31
1110,279,7,19,10
1110,1791,67,20,6
1110,284,34,59,34
1110,148,30,14,18
1110,292,8,40,18
1110,295,30,21,39
1110,1125,42,14,18
1110,691,7,20,22
1110,86,20,38,18
1110,1137,12,40,38
1110,1140,16,20,6
1110,1142,53,36,31
1110,477,51,51,3
1110,675,12,18,22
1110,480,5,11,4
1110,481,29,10,76
1110,6984,14,21,27
1110,2962,12,23,3
1110,339,7,21,5
1110,3732,76,20,6
1110,7898,63,31,65
1110,1801,3,14,76
1110,797,20,24,72
1110,356,8,15,19
1110,1200,20,31,45
1110,2648,20,31,45
1110,358,7,19,34
1110,1612,20,24,34
1110,5704,7,26,6
1110,2655,98,87,109
1110,1985,21,17,3
1110,10514,16,24,45
1110,4977,16,20,22
1110,3109,14,40,1
1110,1258,54,14,15
1110,2665,14,13,3
1110,382,11,15,50
1110,2620,54,91,19
1110,960,7,19,34
1110,814,76,20,45
1110,1305,8,21,34
1110,98,8,22,4
1110,5429,87,14,18
1110,5280,36,24,58
1110,1324,11,15,45
1110,3646,63,94,65
1110,4929,16,20,6
1110,2225,76,20,4
1110,5542,14,13,19
1110,6598,76,20,31
1110,3946,51,31,39
1110,2706,7,20,51
1110,5184,20,14,18
1110,999,14,40,81
1110,5176,7,10,6
1110,2716,7,10,4
1110,5707,7,10,6
1110,10515,16,10,6
1110,7272,5,21,19
1110,5510,47,21,3
1110,1432,20,38,34
1110,6648,16,38,19
1110,2501,14,10,78
1110,7970,64,69,63
1110,10096,20,14,34
1110,6289,20,31,6
1110,10516,16,24,45
1110,8747,14,24,43
1110,9805,11,20,34
1110,10434,75,10,6
1110,10517,14,10,6
1110,10518,14,10,6
1110,4973,76,10,4
1110,8414,7,10,19
1110,6328,20,76,6
1110,10519,7,10,13
1111,10520,14,97,58
1111,10521,14,10,6
1111,4246,106,10,58
1111,10522,8,10,6
1111,10523,14,97,58
1112,226,57,19,34
1112,1587,87,19,16
1112,10524,14,10,6
1113,260,12,50,16
1113,667,54,50,4
1113,263,12,40,38
1113,270,39,60,57
1113,1588,12,40,16
1113,4523,57,19,40
1114,247,7,18,10
1114,249,12,18,34
1114,3240,0,13,16
1114,27,11,14,15
1114,29,12,11,16
1114,252,5,11,55
1114,37,11,15,19
1114,213,20,24,18
1114,1101,16,20,22
1114,1102,20,24,3
1114,215,56,20,18
1114,48,20,24,18
1114,1103,20,21,45
1114,1921,8,15,18
1114,256,3,14,22
1114,116,20,24,3
1114,83,34,14,7
1114,107,12,40,38
1114,140,8,21,43
1114,8687,11,87,6
1114,1850,8,21,15
1114,2628,93,116,18
1114,1116,20,14,18
1114,220,20,54,45
1114,5262,20,24,36
1114,2604,8,21,19
1114,3088,93,111,3
1114,6347,16,10,6
1114,834,20,21,55
1114,147,30,14,18
1114,1125,42,14,18
1114,1779,74,10,6
1114,4521,18,64,6
1114,1927,18,11,40
1114,86,20,38,18
1114,1140,16,20,6
1114,477,51,51,3
1114,883,54,10,29
1114,1160,74,79,34
1114,686,8,87,63
1114,1168,20,31,45
1114,1952,7,85,60
1114,1172,20,24,3
1114,339,7,21,5
1114,742,51,17,3
1114,747,8,15,18
1114,344,20,24,18
1114,894,7,20,10
1114,3732,76,20,6
1114,5045,14,14,3
1114,4915,54,21,19
1114,697,11,14,44
1114,2365,42,20,22
1114,797,20,24,72
1114,3455,7,88,10
1114,353,51,51,3
1114,10525,32,26,102
1114,3180,56,20,34
1114,1196,20,24,6
1114,3099,8,20,50
1114,1612,20,24,34
1114,6399,14,15,105
1114,4916,76,40,85
1114,1212,11,36,102
1114,1618,93,14,18
1114,5270,93,116,6
1114,1978,8,25,32
1114,166,51,51,22
1114,3330,20,21,28
1114,2153,69,37,18
1114,3909,20,24,18
1114,1224,8,101,45
1114,2658,11,14,45
1114,5699,82,20,45
1114,3435,11,24,3
1114,6557,76,10,4
1114,3745,14,66,45
1114,2382,50,19,79
1114,2163,7,20,16
1114,2572,20,21,45
1114,2573,20,10,45
1114,3456,20,14,45
1114,2614,32,20,18
1114,2260,96,84,7
1114,3914,7,24,16
1114,2620,54,91,19
1114,953,7,10,81
1114,1286,20,13,102
1114,95,14,10,6
1114,1869,20,36,102
1114,1288,20,62,33
1114,1290,20,24,72
1114,2559,69,103,3
1114,5426,7,106,6
1114,6408,56,87,105
1114,1643,35,21,6
1114,10040,14,21,45
1114,6573,38,20,45
1114,2034,51,40,6
1114,6201,93,116,6
1114,1871,56,20,102
1114,1723,14,11,15
1114,3119,12,40,30
1114,1336,0,3,1
1114,8269,21,10,6
1114,2688,93,51,6
1114,5282,42,14,18
1114,2693,8,87,18
1114,4930,74,111,17
1114,2052,14,10,50
1114,6977,99,48,4
1114,2623,51,97,37
1114,4705,20,31,6
1114,986,20,40,7
1114,10489,7,20,51
1114,2447,99,19,30
1114,3801,16,20,72
1114,3802,76,10,34
1114,3127,93,12,74
1114,3803,8,45,6
1114,4939,16,40,51
1114,4978,20,24,22
1114,4944,20,24,22
1114,1362,20,24,18
1114,3947,32,14,37
1114,1368,20,38,45
1114,5214,7,9,45
1114,4746,20,21,45
1114,2713,11,63,19
1114,1663,50,10,6
1114,4985,8,21,15
1114,432,67,36,31
1114,6221,11,14,6
1114,2172,69,5,11
1114,3138,12,56,19
1114,9750,14,10,6
1114,7441,82,20,17
1114,5068,49,40,6
1114,5305,88,10,18
1114,6822,8,10,6
1114,6253,8,37,18
1114,538,29,10,6
1114,2470,14,10,6
1114,2229,7,20,6
1114,3145,2,117,6
1114,2230,14,79,33
1114,3147,30,20,3
1114,2733,8,15,102
1114,4984,20,24,3
1114,2734,30,66,6
1114,3149,8,87,15
1114,3845,29,89,6
1114,7966,8,21,45
1114,10526,8,74,6
1114,4958,16,21,6
1114,9944,20,10,6
1114,6677,76,10,6
1114,9522,14,22,6
1114,2748,98,87,109
1114,5341,14,10,6
1114,4887,14,13,78
1114,6957,54,10,83
1114,10527,40,21,19
1114,10528,33,74,102
1114,2757,30,20,109
1114,4035,14,13,51
1114,10529,93,15,19
1114,2186,7,10,19
1114,9958,11,10,30
1114,6731,16,10,6
1114,5461,7,20,6
1114,9230,49,10,6
1114,10530,8,21,30
1114,10531,12,14,79
1114,5746,11,10,6
1114,10532,51,10,6
1114,10533,54,14,19
1114,10534,8,21,19
1114,10535,30,66,102
1115,223,12,18,7
1115,29,12,11,16
1115,260,12,50,16
1115,261,12,18,34
1115,107,12,40,38
1115,1575,12,50,34
1115,1577,12,40,16
1115,266,12,18,34
1115,4687,12,31,34
1115,227,12,40,6
1115,273,12,50,16
1115,228,12,25,51
1115,231,57,55,16
1115,232,14,19,38
1115,3012,12,40,16
1115,1137,12,40,38
1115,3728,12,20,34
1115,1592,12,40,38
1115,634,12,18,34
1115,1598,12,10,34
1115,1805,14,19,34
1115,3617,8,10,6
1115,1248,12,25,22
1115,4434,32,31,49
1115,3588,12,10,6
1116,2633,93,116,3
1116,596,8,65,18
1116,160,20,21,45
1116,2650,14,10,6
1116,2651,14,10,6
1116,8940,11,20,6
1116,2666,14,10,6
1116,2670,8,10,6
1116,2619,67,21,3
1116,5563,61,20,6
1116,2693,8,87,18
1116,2694,14,116,6
1116,2719,8,15,6
1116,2726,8,15,18
1116,4957,8,21,19
1116,8380,14,87,6
1116,8381,14,10,6
1116,2752,14,10,6
1116,8382,14,10,6
1116,3163,20,38,102
1116,2756,14,12,102
1116,10536,14,10,6
1116,2758,35,10,6
1116,8383,14,10,6
1116,8684,4,29,102
1116,10537,14,10,6
1116,10538,14,10,6
1117,27,11,14,15
1117,1685,11,40,37
1117,37,11,15,19
1117,75,20,36,27
1117,255,22,10,3
1117,114,8,21,39
1117,48,20,24,18
1117,1921,8,15,18
1117,116,20,24,3
1117,2627,51,51,3
1117,278,30,14,18
1117,2630,14,14,18
1117,292,8,40,18
1117,151,8,34,6
1117,316,8,49,44
1117,326,62,34,63
1117,10539,68,99,63
1117,1936,62,49,20
1117,3005,14,14,18
1117,1166,8,15,18
1117,2775,51,21,39
1117,159,8,49,44
1117,92,8,21,15
1117,161,11,15,3
1117,5047,51,104,3
1117,1618,93,14,18
1117,1984,11,14,15
1117,2658,11,14,45
1117,2588,64,69,44
1117,382,11,15,50
1117,2619,67,21,3
1117,3111,32,20,34
1117,5863,20,24,5
1117,1634,8,20,18
1117,2024,51,51,6
1117,2427,9,21,3
1117,3440,11,14,15
1117,2033,14,14,34
1117,5480,51,21,39
1117,3632,61,10,39
1117,5563,61,20,6
1117,411,11,14,44
1117,2437,47,65,43
1117,3565,7,96,6
1117,7002,51,63,39
1117,10540,68,10,6
1117,10541,47,99,37
1117,425,61,21,3
1117,1379,8,65,15
1117,2459,20,21,3
1117,2462,11,14,15
1117,10542,47,14,18
1117,8977,66,10,6
1117,5869,20,65,6
1117,10543,8,14,3
1117,7942,8,21,44
1117,10544,8,20,63
1117,4482,34,34,6
1117,7031,61,24,15
1117,6688,47,14,15
1117,7990,61,56,63
1117,10545,20,15,65
1117,9914,47,40,50
1117,10546,8,15,18
1117,8006,64,99,3
1117,10547,8,20,6
1117,10548,8,10,6
1117,10549,87,10,109
1117,10550,8,20,6
1117,10551,14,10,6
1118,37,11,15,19
1118,2611,32,20,58
1118,5127,30,34,3
1118,6650,13,16,33
1118,1849,13,10,6
1118,9526,14,54,33
1119,246,51,57,7
1119,251,11,13,3
1119,27,11,14,15
1119,252,5,11,55
1119,74,30,14,18
1119,254,11,14,15
1119,114,8,21,39
1119,2295,8,24,19
1119,116,20,24,3
1119,224,47,14,50
1119,225,14,14,18
1119,462,12,40,22
1119,263,12,40,38
1119,264,12,40,38
1119,1111,54,14,18
1119,1112,58,14,18
1119,271,12,40,38
1119,119,11,10,3
1119,125,8,46,15
1119,274,8,40,48
1119,140,8,21,43
1119,141,8,21,15
1119,276,47,63,50
1119,219,54,20,22
1119,279,7,19,10
1119,280,12,18,7
1119,146,47,14,43
1119,147,30,14,18
1119,292,8,40,18
1119,293,30,14,34
1119,294,62,34,44
1119,305,22,46,18
1119,1123,15,13,6
1119,1124,12,18,72
1119,1125,42,14,18
1119,315,47,14,43
1119,316,8,49,44
1119,317,12,14,38
1119,235,58,14,18
1119,691,7,20,22
1119,1928,39,21,50
1119,1137,12,40,38
1119,716,58,14,18
1119,766,76,20,22
1119,1138,20,40,72
1119,320,7,20,10
1119,2632,58,40,38
1119,321,8,21,34
1119,1140,16,20,6
1119,1796,3,14,77
1119,325,51,51,3
1119,326,62,34,63
1119,1936,62,49,20
1119,663,20,24,34
1119,156,8,21,32
1119,1948,20,24,18
1119,332,12,40,7
1119,2641,14,14,19
1119,1600,58,14,18
1119,2362,58,37,44
1119,1174,20,38,7
1119,784,63,49,63
1119,346,64,69,44
1119,347,61,49,18
1119,4407,58,23,3
1119,4672,63,49,6
1119,2643,47,37,3
1119,2364,67,65,19
1119,7898,63,31,65
1119,5043,58,99,6
1119,159,8,49,44
1119,349,61,14,65
1119,350,63,21,44
1119,2646,11,63,19
1119,92,8,21,15
1119,697,11,14,44
1119,160,20,21,45
1119,222,11,20,3
1119,161,11,15,3
1119,797,20,24,72
1119,353,51,51,3
1119,3098,20,22,6
1119,3736,47,37,15
1119,3524,47,63,50
1119,1620,8,51,50
1119,1984,11,14,15
1119,1230,7,55,16
1119,10552,8,14,3
1119,1625,20,13,18
1119,178,54,22,19
1119,1251,30,14,18
1119,602,75,72,3
1119,2614,32,20,18
1119,2665,14,13,3
1119,6565,58,10,63
1119,3198,13,16,6
1119,2806,39,20,18
1119,388,62,35,20
1119,6751,8,15,18
1119,3082,51,40,39
1119,1634,8,20,18
1119,183,30,14,18
1119,10553,81,16,33
1119,3667,8,37,6
1119,188,30,10,3
1119,9099,51,66,39
1119,10554,8,14,3
1119,3930,51,10,6
1119,410,20,21,15
1119,411,11,14,44
1119,975,7,20,6
1119,5865,58,37,6
1119,10427,33,10,3
1119,2624,11,89,3
1119,6595,56,20,6
1119,2700,47,14,50
1119,4978,20,24,22
1119,6812,16,20,69
1119,5170,14,10,6
1119,5702,20,24,22
1119,1381,20,14,44
1119,2713,11,63,19
1119,3135,11,14,6
1119,5706,92,21,21
1119,8055,8,63,6
1119,7009,58,65,3
1119,7932,20,72,28
1119,7637,8,15,37
1119,5446,20,31,31
1119,3658,58,14,6
1119,3526,8,10,15
1119,6452,20,10,7
1119,7942,8,21,44
1119,5564,58,14,15
1119,10555,58,63,43
1119,7960,64,69,3
1119,9132,54,10,4
1119,5703,20,38,45
1119,10556,8,66,22
1119,10029,12,107,22
1119,7029,63,49,6
1119,3288,8,22,18
1119,5524,14,21,15
1119,10557,30,15,15
1119,4489,8,15,6
1119,8927,8,15,18
1119,6770,20,19,45
1119,10558,8,14,3
1119,10559,30,15,15
1119,10560,8,14,3
1119,8007,8,63,43
1120,17,4,5,4
1120,18,7,0,9
1120,3019,0,13,1
1120,460,12,18,7
1120,247,7,18,10
1120,248,7,40,24
1120,463,5,11,7
1120,2134,4,5,75
1120,19,7,0,10
1120,787,11,15,3
1120,3239,7,90,16
1120,249,12,18,34
1120,2136,4,5,6
1120,2347,74,79,34
1120,21,7,5,11
1120,2202,7,62,6
1120,1916,12,25,11
1120,22,7,0,12
1120,223,12,18,7
1120,2839,4,64,22
1120,29,12,11,16
1120,252,5,11,55
1120,1569,15,48,4
1120,1685,11,40,37
1120,34,15,19,7
1120,36,8,21,19
1120,39,1,8,7
1120,40,12,11,3
1120,73,20,21,6
1120,42,18,13,6
1120,46,12,17,3
1120,1100,42,14,18
1120,1570,8,15,18
1120,256,3,14,22
1120,224,47,14,50
1120,225,14,14,18
1120,1104,57,40,40
1120,1571,8,11,74
1120,226,57,19,34
1120,1108,54,64,73
1120,1681,54,19,37
1120,5793,14,25,6
1120,1109,57,55,34
1120,2840,12,50,34
1120,107,12,40,38
1120,666,12,40,16
1120,668,57,19,40
1120,3241,12,18,73
1120,1574,74,50,34
1120,265,39,19,56
1120,4519,12,40,22
1120,1111,54,14,18
1120,669,12,50,16
1120,271,12,40,38
1120,1583,67,19,31
1120,125,8,46,15
1120,879,15,40,4
1120,690,79,2,34
1120,465,4,20,18
1120,2604,8,21,19
1120,1587,87,19,16
1120,628,12,18,34
1120,231,57,55,16
1120,282,59,55,57
1120,3020,57,55,16
1120,148,30,14,18
1120,285,48,21,3
1120,303,48,21,20
1120,304,8,17,18
1120,152,48,34,18
1120,1122,12,18,34
1120,1589,8,21,4
1120,1795,3,14,32
1120,646,8,17,11
1120,2250,1,84,7
1120,154,12,48,34
1120,52,21,17,3
1120,1593,8,25,15
1120,1140,16,20,6
1120,1141,3,4,3
1120,881,15,8,7
1120,1144,71,29,20
1120,1931,3,14,104
1120,87,3,14,31
1120,2353,3,14,31
1120,2251,1,84,1
1120,630,12,25,28
1120,477,51,51,3
1120,479,5,11,75
1120,4356,54,22,6
1120,2844,8,19,6
1120,1690,12,50,34
1120,90,8,11,32
1120,1076,3,14,11
1120,156,8,21,32
1120,1948,20,24,18
1120,2358,3,14,88
1120,1166,8,15,18
1120,481,29,10,76
1120,3050,18,4,6
1120,1167,5,11,3
1120,2360,3,19,3
1120,2140,4,5,75
1120,483,5,11,7
1120,484,4,13,75
1120,3904,5,11,6
1120,56,24,13,16
1120,485,5,11,75
1120,2143,4,13,14
1120,2144,5,11,4
1120,887,15,8,6
1120,2145,5,76,11
1120,732,12,11,13
1120,1172,20,24,3
1120,2954,7,18,23
1120,747,8,15,18
1120,1175,4,14,74
1120,2363,37,10,6
1120,490,14,10,6
1120,1801,3,14,76
1120,1954,21,14,74
1120,161,11,15,3
1120,5795,67,10,108
1120,940,90,18,53
1120,353,51,51,3
1120,1191,7,56,6
1120,1695,74,102,11
1120,1195,12,4,6
1120,1961,9,17,104
1120,3096,11,14,15
1120,162,50,19,16
1120,1963,51,51,3
1120,4527,39,60,16
1120,801,87,55,56
1120,5421,39,60,6
1120,1966,14,14,37
1120,165,8,19,31
1120,62,21,11,3
1120,1978,8,25,32
1120,2850,100,10,4
1120,7358,14,10,6
1120,368,59,21,52
1120,2149,5,76,18
1120,496,5,11,3
1120,497,5,11,4
1120,3037,20,24,3
1120,1985,21,17,3
1120,173,37,10,6
1120,238,59,55,6
1120,1987,8,11,74
1120,3434,39,60,57
1120,1239,39,60,37
1120,1898,56,17,77
1120,1990,21,17,3
1120,1991,21,11,3
1120,2776,8,29,18
1120,1899,9,14,11
1120,380,15,8,7
1120,1247,15,96,66
1120,2163,7,20,16
1120,2164,4,19,74
1120,2856,8,17,11
1120,1712,21,25,3
1120,2609,104,10,18
1120,1838,3,29,3
1120,383,7,18,66
1120,2008,3,4,6
1120,2400,3,22,28
1120,2015,3,73,22
1120,10561,59,60,56
1120,2859,15,8,34
1120,2863,74,19,37
1120,3463,67,10,3
1120,1289,11,96,72
1120,2409,3,73,106
1120,181,4,17,4
1120,2411,9,4,3
1120,1717,39,60,16
1120,5809,39,60,6
1120,3114,12,10,6
1120,183,30,14,18
1120,1720,8,15,37
1120,2413,32,40,29
1120,757,9,17,3
1120,2414,3,4,3
1120,6171,54,22,4
1120,4724,4,14,74
1120,98,8,22,4
1120,5429,87,14,18
1120,2565,8,15,32
1120,7118,54,10,4
1120,2429,14,10,6
1120,6079,3,4,11
1120,70,24,13,1
1120,2866,14,11,4
1120,2431,8,11,31
1120,2037,9,11,3
1120,3537,14,19,6
1120,2869,15,25,4
1120,2432,15,10,37
1120,71,10,13,22
1120,3261,2,3,7
1120,406,24,18,68
1120,5573,50,81,6
1120,1327,20,13,18
1120,2041,3,11,3
1120,2042,14,11,32
1120,189,8,21,15
1120,1331,4,29,3
1120,1333,39,56,7
1120,3522,14,17,104
1120,1728,8,17,31
1120,7209,30,25,3
1120,5811,39,10,6
1120,5389,56,22,104
1120,10562,104,54,29
1120,2444,81,73,76
1120,1346,54,19,11
1120,1657,57,25,52
1120,2877,15,13,12
1120,987,24,18,7
1120,1353,3,11,3
1120,1355,24,18,12
1120,421,30,14,18
1120,4739,3,14,104
1120,2880,4,14,74
1120,4569,74,40,57
1120,1661,59,50,52
1120,2881,4,31,6
1120,662,11,15,3
1120,8,2,8,7
1120,1377,8,15,18
1120,1382,12,14,38
1120,5441,14,10,47
1120,2458,50,10,37
1120,2991,59,55,6
1120,3957,4,18,13
1120,1904,12,11,13
1120,2074,8,5,11
1120,2077,9,17,11
1120,2890,15,13,10
1120,3819,104,10,19
1120,1739,15,13,4
1120,4589,54,21,3
1120,2085,5,11,55
1120,3280,30,14,37
1120,1433,3,39,6
1120,1437,39,60,73
1120,2474,3,73,76
1120,2478,56,40,31
1120,7200,11,20,6
1120,1021,15,8,12
1120,2484,87,50,4
1120,7361,4,10,73
1120,6765,8,15,27
1120,2179,5,11,6
1120,2095,3,14,104
1120,5664,29,16,6
1120,2487,14,14,6
1120,2489,14,10,6
1120,3841,54,25,15
1120,10563,14,10,6
1120,2906,87,13,10
1120,2910,4,5,75
